,State,District,Latitude,Longitude,StationId
895,UTTAR PRADESH,SULTANPUR,26.071100234985398,81.5625,261816
896,JHARKHAND,HAZARIBAGH,24.1977005004883,85.3125,242853
897,MADHAYA PRADESH,BALAGHAT,22.0121002197266,80.0,220800
898,MAHARASHTRA,AMRAOTI,20.451000213623,77.5,205775
899,MAHARASHTRA,JALGAON,20.451000213623,75.3125,205753
900,PUNJAB,FEROZEPORE,30.4423007965088,74.375,304744
901,JHARKHAND,SINGBHUM WEST� C,23.260999679565398,68.125,233681
902,BIHAR,BHAGALPUR,25.1343994140625,87.1875,251872
903,MADHAYA PRADESH,KATNI,23.573299407959,80.3125,236803
904,MADHAYA PRADESH,UJJAIN,23.260999679565398,75.625,233756
905,MAHARASHTRA,NANDURBAR,21.3876991271973,74.0625,214741
906,TAMILNADU,DHARMAPURI,12.0207996368408,78.125,120781
907,JHARKHAND,DUMKA,24.1977005004883,87.1875,242872
908,GUJARAT,BANASKANTHA,23.8854999542236,72.1875,239722
909,MAHARASHTRA,AKOLA,21.0753993988037,77.1875,211772
910,MAHARASHTRA,AURANGABAD,19.5142993927002,75.0,195750
911,ORISSA,JAJPUR,20.451000213623,85.625,205856
912,TAMILNADU,MADURAI,9.52297973632813,77.5,95775
913,LAKSHADWEEP,LAKSHADWEEP,8.274060249328612,76.25,83763
914,GUJARAT,PORBANDAR,21.3876991271973,69.375,214694
915,HARYANA,HISSAR,29.1933994293213,75.625,292756
916,KARNATAKA,KANARA SOUTH,12.333000183105499,75.3125,123753
917,MADHAYA PRADESH,SHIVPURI,25.1343994140625,77.5,251775
918,RAJASTHAN,JAISALMER,27.3199996948242,71.5625,273716
919,TAMILNADU,DINDIGUL,10.147399902343802,77.5,101775
920,TRIPURA,NORTH TRIPURA,24.1977005004883,91.875,242919
921,UTTAR PRADESH,GHAZIPUR,25.4466991424561,83.125,254831
922,UTTAR PRADESH,JHANSI,25.4466991424561,79.0625,254791
923,UTTAR PRADESH,MAU,26.071100234985398,83.4375,261834
924,JHARKHAND,BOKARO,7.02514982223511,79.375,70794
925,ANDHRA PRADESH,KURNOOL,15.1430997848511,78.125,151781
926,TELANGANA,MEDAK,18.265399932861303,78.4375,183784
927,BIHAR,SUPAUL,26.38330078125,86.875,264869
928,GUJARAT,AMRELI,7.02514982223511,79.375,70794
929,GUJARAT,JAMNAGAR,22.0121002197266,69.375,220694
930,GUJARAT,MEHSANA,23.573299407959,72.5,236725
931,HIMACHAL PRADESH,KULU,31.378999710082997,77.1875,314772
932,JAMMU AND KASHMIR,ANANTNAG,33.2523994445801,75.3125,333753
933,KARNATAKA,KOPPAL,15.4553003311157,76.25,155763
934,KERALA,KANNUR,11.7086000442505,75.3125,117753
935,RAJASTHAN,BIKANER,27.3199996948242,73.4375,273734
936,TAMILNADU,NAMAKKAL,11.084099769592301,78.125,111781
937,UTTAR PRADESH,ETAWAH,7.02514982223511,79.375,70794
938,BIHAR,NALANDA,25.1343994140625,85.0,251850
939,GUJARAT,SURENDRANAGAR,22.9487991333008,71.5625,229716
940,KARNATAKA,MANDYA,12.645299911499,76.5625,126766
941,KERALA,MALAPPURAM,11.084099769592301,75.9375,111759
942,KERALA,KOLLAM,8.89852046966553,76.5625,89766
943,KERALA,IDUKKI,9.21074962615967,76.5625,92766
944,MADHAYA PRADESH,VIDISHA,24.1977005004883,77.5,242775
945,MANIPUR,SENAPATI,25.1343994140625,94.0625,251941
946,RAJASTHAN,JAISALMER,26.38330078125,71.25,264713
947,TAMILNADU,NILGIRIS,11.396400451660199,76.25,114763
948,TAMILNADU,TANJAVUR,10.459699630737301,79.0625,105791
949,TAMILNADU,TIRUCHIRAPALLI,11.084099769592301,78.4375,111784
950,UTTAR PRADESH,SHAHJAHANPUR,27.3199996948242,79.375,273794
951,WEST BENGAL,MIDNAPORE,22.0121002197266,87.5,220875
952,ANDHRA PRADESH,VIZIANAGARAM,17.953199386596697,83.125,180831
953,GUJARAT,BHAVNAGAR,21.0753993988037,71.875,211719
954,KARNATAKA,KANARA NORTH,14.5186004638672,74.6875,145747
955,MADHAYA PRADESH,RAJGARH,23.260999679565398,76.25,233763
956,MAHARASHTRA,AMRAOTI,21.0753993988037,77.1875,211772
957,MAHARASHTRA,KOLHAPUR,15.4553003311157,74.0625,155741
958,MAHARASHTRA,NASIK,20.451000213623,74.375,205744
959,ORISSA,GAJAPATI,18.577600479126,83.4375,186834
960,PUNJAB,BHATINDA,30.1301002502441,74.6875,301747
961,UTTAR PRADESH,HAMIRPUR,25.4466991424561,80.0,254800
962,BIHAR,DEOGHAR,24.1977005004883,86.5625,242866
963,GUJARAT,BULSAR/VALSAD,20.1387996673584,72.5,201725
964,GUJARAT,SURAT,21.0753993988037,73.125,211731
965,MADHAYA PRADESH,GUNA,24.1977005004883,76.875,242769
966,MAHARASHTRA,JALNA,19.5142993927002,76.25,195763
967,TAMILNADU,COIMBATORE,11.084099769592301,77.1875,111772
968,TAMILNADU,THIRUVALLUR,12.957500457763699,79.6875,130797
969,UTTAR PRADESH,HARDOI,27.3199996948242,80.0,273800
970,ANDAMAN AND NICOBAR ISLANDS,BAY ISLANDS,10.459699630737301,80.3125,105803
971,KARNATAKA,GADAG,15.1430997848511,75.625,151756
972,KARNATAKA,KODAGU,12.0207996368408,75.3125,120753
973,KERALA,KASARGOD,12.333000183105499,75.0,123750
974,MAHARASHTRA,RATNAGIRI,17.6408996582031,73.125,176731
975,ORISSA,KORAPUT,18.577600479126,82.5,186825
976,ORISSA,NAWAPARA,20.451000213623,82.1875,205822
977,RAJASTHAN,UDAIPUR,23.573299407959,73.4375,236734
978,RAJASTHAN,BARAN,25.1343994140625,77.1875,251772
979,UTTAR PRADESH,AURAIYA,26.38330078125,79.375,264794
980,UTTAR PRADESH,SIDDHARTHNAGAR,27.007799148559602,82.5,270825
981,WEST BENGAL,24 PARGANAS N,22.0121002197266,88.125,220881
982,TELANGANA,ADILABAD,19.5142993927002,78.4375,195784
983,TELANGANA,KHAMMAM,17.6408996582031,80.625,176806
984,ANDHRA PRADESH,SRIKAKULAM,18.265399932861303,83.4375,183834
985,HARYANA,GURGAON,28.256700515747102,76.875,283769
986,KARNATAKA,GULBARGA,16.3920001983643,76.25,164763
987,KARNATAKA,KANARA SOUTH,12.645299911499,76.25,126763
988,MAHARASHTRA,GADCHIROLI,20.1387996673584,80.0,201800
989,RAJASTHAN,AJMER,26.38330078125,74.375,264744
990,UTTAR PRADESH,ALLAHABAD,25.1343994140625,81.5625,251816
991,WEST BENGAL,BURDWAN,7.02514982223511,79.375,70794
992,WEST BENGAL,DINAJPUR NORTH,25.1343994140625,88.125,251881
993,KARNATAKA,DHARWAR,15.1430997848511,74.6875,151747
994,ORISSA,SAMBALPUR,21.0753993988037,84.0625,211841
995,RAJASTHAN,TONK,25.4466991424561,75.9375,254759
996,CHATISGARH,DURG,21.0753993988037,81.25,211813
997,NEW DELHI,DELHI,28.256700515747102,77.1875,283772
998,ANDHRA PRADESH,WEST GODAVARI,16.3920001983643,80.9375,164809
999,ASSAM,DIBRUGARH,27.007799148559602,95.3125,270953
1000,GUJARAT,PANCH-MAHALS,22.324399948120103,73.125,223731
1001,HARYANA,BHIWANI,28.5688991546631,75.3125,286753
1002,KARNATAKA,HAVERI,14.5186004638672,75.0,145750
1003,MADHAYA PRADESH,BHIND,26.38330078125,78.4375,264784
1004,RAJASTHAN,AJMER,26.071100234985398,74.0625,261741
1005,ANDHRA PRADESH,KRISHNA,16.3920001983643,81.25,164813
1006,GUJARAT,BHAVNAGAR,22.0121002197266,71.25,220713
1007,KARNATAKA,KANARA SOUTH,12.645299911499,75.3125,126753
1008,KARNATAKA,SHIMOGA,13.269700050353999,75.3125,133753
1009,ORISSA,SAMBALPUR,21.0753993988037,84.375,211844
1010,PUNJAB,KAPURTHALA,31.378999710082997,75.3125,314753
1011,TAMILNADU,DHARMAPURI,12.333000183105499,78.125,123781
1012,UTTAR PRADESH,KANPUR CITY,26.38330078125,80.3125,264803
1013,GUJARAT,SURAT,21.0753993988037,72.5,211725
1014,GUJARAT,SURENDRANAGAR,22.636600494384798,71.25,226713
1015,HIMACHAL PRADESH,KANGRA,7.02514982223511,79.375,70794
1016,HIMACHAL PRADESH,MANDI,31.378999710082997,76.5625,314766
1017,KARNATAKA,CHICKMAGALUR,13.269700050353999,75.0,133750
1018,KARNATAKA,MYSORE,12.333000183105499,76.5625,123766
1019,KARNATAKA,RAICHUR,16.704200744628903,76.25,167763
1020,MADHAYA PRADESH,BALAGHAT,22.0121002197266,80.3125,220803
1021,MAHARASHTRA,BHANDARA,20.451000213623,79.6875,205797
1022,MAHARASHTRA,BHIR,18.577600479126,76.25,186763
1023,TAMILNADU,THOOTHUKUDI,8.58629035949707,78.125,86781
1024,JHARKHAND,JAMTARA,23.573299407959,86.5625,236866
1025,TELANGANA,MAHBUBNAGAR,16.3920001983643,78.4375,164784
1026,ASSAM,DARRANG,26.38330078125,91.5625,264916
1027,ASSAM,NOWGONG,26.071100234985398,92.5,261925
1028,GUJARAT,NAVSARI,20.451000213623,73.125,205731
1029,RAJASTHAN,CHURU,28.256700515747102,74.6875,283747
1030,UTTAR PRADESH,FARRUKHABAD,27.007799148559602,79.375,270794
1031,UTTAR PRADESH,HARDOI,27.007799148559602,80.3125,270803
1032,WEST BENGAL,NADIA,23.260999679565398,88.4375,233884
1033,JHARKHAND,DUMKA,7.02514982223511,79.375,70794
1034,CHATISGARH,KORIYA,23.573299407959,81.5625,236816
1035,TELANGANA,WARANGAL,17.6408996582031,79.375,176794
1036,BIHAR,SARAN,25.4466991424561,84.375,254844
1037,JAMMU AND KASHMIR,KUPWARA,34.189098358154304,74.0625,342741
1038,KARNATAKA,BAGALKOTE,16.3920001983643,75.625,164756
1039,KARNATAKA,BANGALORE RURAL,13.269700050353999,77.1875,133772
1040,KERALA,MALAPPURAM,10.459699630737301,75.625,105756
1041,MADHAYA PRADESH,GUNA,24.1977005004883,78.125,242781
1042,MAHARASHTRA,SHOLAPUR,18.265399932861303,75.3125,183753
1043,ORISSA,KANDHAMAL,20.1387996673584,84.375,201844
1044,RAJASTHAN,NAGOUR,27.3199996948242,74.375,273744
1045,TAMILNADU,ERODE,10.459699630737301,77.1875,105772
1046,UTTAR PRADESH,FATEHPUR,25.4466991424561,80.9375,254809
1047,ANDHRA PRADESH,SRIKAKULAM,18.577600479126,84.0625,186841
1048,GUJARAT,DOHAD,22.9487991333008,74.0625,229741
1049,MADHAYA PRADESH,DEWAS,22.324399948120103,76.5625,223766
1050,MADHAYA PRADESH,HARDA,22.0121002197266,77.1875,220772
1051,MADHAYA PRADESH,SEONI,22.324399948120103,79.6875,223797
1052,MAHARASHTRA,OSMANABAD,17.953199386596697,75.9375,180759
1053,TAMILNADU,THIRUVALLUR,12.957500457763699,79.375,130794
1054,TRIPURA,WEST TRIPURA,23.260999679565398,91.25,233913
1055,UTTAR PRADESH,KANPUR DEHAT,26.071100234985398,79.6875,261797
1056,CHATISGARH,DANTEWARA,17.3286991119385,81.25,173813
1057,GUJARAT,SABARKANTHA,23.573299407959,73.125,236731
1058,JAMMU AND KASHMIR,UDHAMPUR,32.9401016235352,74.6875,329747
1059,MAHARASHTRA,RATNAGIRI,17.3286991119385,73.4375,173734
1060,ORISSA,KHURDA,19.5142993927002,85.3125,195853
1061,ORISSA,RAYAGADA,19.5142993927002,83.4375,195834
1062,RAJASTHAN,JALORE,24.510000228881804,72.1875,245722
1063,TAMILNADU,CUDDALORE,11.396400451660199,79.375,114794
1064,TAMILNADU,TIRUVANNAMALAI,12.0207996368408,78.4375,120784
1065,UTTAR PRADESH,AGRA,7.02514982223511,79.375,70794
1066,UTTAR PRADESH,BALRAMPUR,27.3199996948242,82.1875,273822
1067,UTTAR PRADESH,HARDOI,27.007799148559602,80.0,270800
1068,UTTAR PRADESH,SULTANPUR,7.02514982223511,79.375,70794
1069,WEST BENGAL,BURDWAN,23.260999679565398,88.125,233881
1070,JHARKHAND,PAKUR,24.1977005004883,87.1875,242872
1071,ARUNACHAL PRADESH,PAPAMPARE,27.007799148559602,93.4375,270934
1072,BIHAR,PATNA,25.4466991424561,85.0,254850
1073,GUJARAT,JAMNAGAR,22.324399948120103,69.0625,223691
1074,GUJARAT,MEHSANA,23.260999679565398,72.5,233725
1075,MADHAYA PRADESH,SATNA,24.1977005004883,80.625,242806
1076,MAHARASHTRA,POONA,17.953199386596697,74.375,180744
1077,ORISSA,DHENKANAL,20.451000213623,85.3125,205853
1078,ORISSA,MAYURBHANJ,21.6998996734619,85.9375,217859
1079,UTTAR PRADESH,BANDA,25.4466991424561,80.625,254806
1080,UTTAR PRADESH,BAREILLY,28.256700515747102,79.0625,283791
1081,BIHAR,NALANDA,25.1343994140625,85.3125,251853
1082,MADHAYA PRADESH,BALAGHAT,21.3876991271973,80.0,214800
1083,MADHAYA PRADESH,NEEMUCH,24.1977005004883,74.375,242744
1084,TAMILNADU,RAMANATHAPURA,9.21074962615967,79.0625,92791
1085,TAMILNADU,VELLORE,12.957500457763699,79.0625,130791
1086,UTTAR PRADESH,ALLAHABAD,25.1343994140625,82.1875,251822
1087,UTTAR PRADESH,FARRUKHABAD,27.007799148559602,79.6875,270797
1088,WEST BENGAL,24 PARGANAS S,22.0121002197266,88.125,220881
1089,CHATISGARH,KANKER,20.1387996673584,80.9375,201809
1090,ANDHRA PRADESH,KURNOOL,15.1430997848511,78.4375,151784
1091,ASSAM,SONITPUR,26.38330078125,92.5,264925
1092,ORISSA,BALASORE,21.0753993988037,86.5625,211866
1093,RAJASTHAN,SIROHI,25.1343994140625,73.125,251731
1094,TAMILNADU,ERODE,11.084099769592301,77.5,111775
1095,UTTAR PRADESH,JAUNPUR,25.4466991424561,82.1875,254822
1096,CHATISGARH,BASTAR,19.202100753784197,81.875,192819
1097,ANDHRA PRADESH,NELLORE,13.269700050353999,80.0,133800
1098,ASSAM,CACHAR,24.510000228881804,93.125,245931
1099,HARYANA,KARNAL,29.5055999755859,76.875,295769
1100,HIMACHAL PRADESH,BILASPUR,31.378999710082997,76.5625,314766
1101,KARNATAKA,BANGALORE URBA,12.645299911499,77.5,126775
1102,MADHAYA PRADESH,SEONI,22.324399948120103,79.375,223794
1103,MAHARASHTRA,NAGPUR,21.0753993988037,78.4375,211784
1104,MAHARASHTRA,NAGPUR,21.3876991271973,79.0625,214791
1105,MEGHALAYA,JAINTIA HILLS,25.1343994140625,92.1875,251922
1106,ORISSA,ANGUL,21.0753993988037,85.0,211850
1107,TAMILNADU,KARUR,7.02514982223511,79.375,70794
1108,TELANGANA,ADILABAD,19.202100753784197,79.375,192794
1109,ANDHRA PRADESH,VIZIANAGARAM,18.265399932861303,83.4375,183834
1110,BIHAR,CHAMPARAN.EAST,25.4466991424561,85.3125,254853
1111,GUJARAT,JAMNAGAR,22.324399948120103,70.3125,223703
1112,KARNATAKA,CHICKMAGALUR,13.269700050353999,75.625,133756
1113,TAMILNADU,NAGAPATTINAM,10.459699630737301,79.375,105794
1114,WEST BENGAL,MALDA,25.1343994140625,88.125,251881
1115,JHARKHAND,DHANBAD,23.573299407959,86.5625,236866
1116,BIHAR,KHAGARIA,25.4466991424561,86.5625,254866
1117,BIHAR,SARAN,26.071100234985398,84.0625,261841
1118,GUJARAT,RAJKOT,22.0121002197266,70.3125,220703
1119,MADHAYA PRADESH,MANDSAUR,23.8854999542236,75.0,239750
1120,MADHAYA PRADESH,REWA,24.1977005004883,81.25,242813
1121,MAHARASHTRA,SANGLI,17.0165004730225,75.0,170750
1122,MAHARASHTRA,GADCHIROLI,19.5142993927002,80.3125,195803
1123,RAJASTHAN,KOTAH,24.510000228881804,76.25,245763
1124,UTTAR PRADESH,SHAHUJI M NAGAR,25.1343994140625,80.625,251806
1125,CHATISGARH,RAJNANDGAON,21.3876991271973,80.9375,214809
1126,ANDHRA PRADESH,CUDDAPAH,15.1430997848511,79.0625,151791
1127,MADHAYA PRADESH,PANNA,24.510000228881804,80.0,245800
1128,MADHAYA PRADESH,SHEOPUR,25.4466991424561,76.5625,254766
1129,MAHARASHTRA,JALNA,20.1387996673584,75.9375,201759
1130,MIZORAM,CHHIMTUIPUI,22.636600494384798,92.5,226925
1131,RAJASTHAN,JAIPUR,27.007799148559602,75.3125,270753
1132,RAJASTHAN,PALI,25.4466991424561,73.125,254731
1133,UTTAR PRADESH,BARA BANKI,27.007799148559602,81.25,270813
1134,UTTAR PRADESH,BAREILLY,28.5688991546631,79.375,286794
1135,UTTAR PRADESH,JALAUN,25.4466991424561,79.375,254794
1136,UTTARAKHAND,RUDRAPRAYAG,7.02514982223511,79.375,70794
1137,CHATISGARH,DURG,21.3876991271973,81.25,214813
1138,KARNATAKA,GULBARGA,17.3286991119385,76.25,173763
1139,RAJASTHAN,NAGOUR,26.6956005096436,74.0625,267741
1140,UTTAR PRADESH,BAHRAICH,27.007799148559602,81.25,270813
1141,UTTAR PRADESH,RAMPUR,29.5055999755859,79.0625,295791
1142,ARUNACHAL PRADESH,WEST KAMENG,27.3199996948242,92.1875,273922
1143,ASSAM,KAMRUP,26.071100234985398,91.25,261913
1144,GUJARAT,BROACH,21.3876991271973,72.5,214725
1145,HIMACHAL PRADESH,LAHUL AND SPITI,32.315700531005895,76.25,323763
1146,KARNATAKA,SHIMOGA,14.206399917602502,75.3125,142753
1147,KARNATAKA,UDUPI,13.269700050353999,74.6875,133747
1148,KERALA,PALAKKAD,10.459699630737301,77.1875,105772
1149,MADHAYA PRADESH,NEEMUCH,24.510000228881804,74.375,245744
1150,MAHARASHTRA,NANDED,19.202100753784197,77.1875,192772
1151,MAHARASHTRA,NASIK,20.1387996673584,74.0625,201741
1152,ORISSA,SAMBALPUR,7.02514982223511,79.375,70794
1153,RAJASTHAN,BANSWARA,23.260999679565398,74.0625,233741
1154,RAJASTHAN,BUNDI,25.4466991424561,75.3125,254753
1155,RAJASTHAN,GANGANAGAR,29.1933994293213,73.4375,292734
1156,RAJASTHAN,JHALAWAR,24.510000228881804,76.25,245763
1157,RAJASTHAN,RAJASMAND,25.4466991424561,74.0625,254741
1158,TAMILNADU,THOOTHUKUDI,8.274060249328612,78.125,83781
1159,UTTAR PRADESH,PRATAPGARH,25.4466991424561,81.25,254813
1160,JAMMU AND KASHMIR,SRINAGAR,33.564601898193395,74.375,336744
1161,JAMMU AND KASHMIR,SRINAGAR,7.02514982223511,79.375,70794
1162,KARNATAKA,RAICHUR,15.4553003311157,76.875,155769
1163,MAHARASHTRA,BULDHANA,20.451000213623,76.25,205763
1164,ORISSA,KHURDA,19.5142993927002,85.0,195850
1165,CHATISGARH,SURGUJA,22.9487991333008,83.125,229831
1166,ANDHRA PRADESH,PRAKASAM,15.4553003311157,79.0625,155791
1167,ARUNACHAL PRADESH,EAST KAMENG,27.3199996948242,93.125,273931
1168,BIHAR,CHAMPARAN.EAST,7.02514982223511,79.375,70794
1169,GUJARAT,BROACH,21.3876991271973,73.125,214731
1170,GUJARAT,JUNAGADH,21.0753993988037,70.0,211700
1171,HIMACHAL PRADESH,KULU,32.315700531005895,77.1875,323772
1172,KARNATAKA,KANARA SOUTH,12.0207996368408,75.0,120750
1173,MAHARASHTRA,AHMEDNAGAR,19.202100753784197,74.375,192744
1174,RAJASTHAN,JAISALMER,26.6956005096436,71.5625,267716
1175,UTTAR PRADESH,RAE BARELI,26.071100234985398,80.9375,261809
1176,WEST BENGAL,JALPAIGURI,26.6956005096436,89.0625,267891
1177,ANDHRA PRADESH,NELLORE,14.5186004638672,80.0,145800
1178,ANDHRA PRADESH,VIZIANAGARAM,18.577600479126,83.125,186831
1179,HARYANA,REWARI,28.256700515747102,76.25,283763
1180,KARNATAKA,CHITRADURGA,13.269700050353999,76.25,133763
1181,KARNATAKA,RAICHUR,15.4553003311157,76.5625,155766
1182,ORISSA,BARGARH,21.0753993988037,83.125,211831
1183,TAMILNADU,THENI,9.52297973632813,77.1875,95772
1184,UTTAR PRADESH,RAMPUR,27.3199996948242,79.6875,273797
1185,WEST BENGAL,DARJEELING,27.007799148559602,88.125,270881
1186,ASSAM,KOKRAJHAR,26.38330078125,90.0,264900
1187,KARNATAKA,KODAGU,12.0207996368408,76.25,120763
1188,MADHAYA PRADESH,CHHATARPUR,24.510000228881804,79.6875,245797
1189,TAMILNADU,VIRUDHUNAGAR,9.21074962615967,78.125,92781
1190,UTTARAKHAND,CHAMOLI,7.02514982223511,79.375,70794
1191,GUJARAT,KAIRA/KHEDA,22.636600494384798,73.125,226731
1192,KARNATAKA,BAGALKOTE,16.0797996520996,75.3125,161753
1193,KARNATAKA,KODAGU,12.645299911499,75.625,126756
1194,KARNATAKA,SHIMOGA,14.206399917602502,74.6875,142747
1195,TELANGANA,NIZAMABAD,18.265399932861303,78.125,183781
1196,KERALA,KOLLAM,8.58629035949707,77.1875,86772
1197,MEGHALAYA,EAST KHASI HILLS,25.1343994140625,91.25,251913
1198,ORISSA,KANDHAMAL,19.5142993927002,84.0625,195841
1199,RAJASTHAN,NAGOUR,26.38330078125,74.375,264744
1200,ANDHRA PRADESH,CHITTOR,13.269700050353999,78.4375,133784
1201,GUJARAT,NAVSARI,20.451000213623,72.5,205725
1202,JAMMU AND KASHMIR,BADGAM,33.564601898193395,74.375,336744
1203,KARNATAKA,BIDAR,17.6408996582031,77.1875,176772
1204,KARNATAKA,HASSAN,13.269700050353999,76.25,133763
1205,MAHARASHTRA,SATARA,17.6408996582031,74.375,176744
1206,RAJASTHAN,BHARATPUR,26.6956005096436,77.1875,267772
1207,UTTAR PRADESH,BAHRAICH,27.632299423217802,81.5625,276816
1208,UTTAR PRADESH,DEORIA,26.38330078125,83.4375,264834
1209,BIHAR,DARBHANGA,26.071100234985398,85.3125,261853
1210,KARNATAKA,HASSAN,12.957500457763699,75.625,130756
1211,KARNATAKA,KOLAR,12.645299911499,77.5,126775
1212,KARNATAKA,SHIMOGA,13.5819997787476,75.3125,136753
1213,TAMILNADU,KANCHEEPURAM,12.333000183105499,80.0,123800
1214,TAMILNADU,VIRUDHUNAGAR,9.21074962615967,77.1875,92772
1215,UTTAR PRADESH,MEERUT,28.881200790405302,77.5,289775
1216,CHATISGARH,RAIPUR,20.451000213623,81.5625,205816
1217,KARNATAKA,SHIMOGA,13.5819997787476,75.0,136750
1218,KERALA,MALAPPURAM,12.0207996368408,74.6875,120747
1219,MADHAYA PRADESH,RAJGARH,23.573299407959,77.1875,236772
1220,TAMILNADU,NAGAPATTINAM,11.084099769592301,79.375,111794
1221,CHATISGARH,RAIGARH,22.0121002197266,83.125,220831
1222,KERALA,ALAPPUZHA,9.21074962615967,76.25,92763
1223,PUNJAB,JULLUNDAR,30.1301002502441,75.3125,301753
1224,PUNJAB,ROOPNAGAR,30.4423007965088,76.25,304763
1225,PUNJAB,SANGRUR,30.1301002502441,75.625,301756
1226,RAJASTHAN,BANSWARA,23.573299407959,74.375,236744
1227,TAMILNADU,CUDDALORE,11.396400451660199,79.0625,114791
1228,UTTAR PRADESH,BARA BANKI,26.38330078125,81.25,264813
1229,UTTAR PRADESH,PILIBHIT,28.256700515747102,79.375,283794
1230,JHARKHAND,RANCHI,23.260999679565398,85.3125,233853
1231,CHATISGARH,KANKER,20.1387996673584,81.25,201813
1232,ANDHRA PRADESH,ANANTAPUR,13.8942003250122,77.5,139775
1233,ANDHRA PRADESH,SRIKAKULAM,18.265399932861303,84.0625,183841
1234,HIMACHAL PRADESH,HAMIRPUR,31.378999710082997,76.25,314763
1235,KARNATAKA,CHICKMAGALUR,12.957500457763699,75.3125,130753
1236,KERALA,KOZHIKODE,11.396400451660199,75.3125,114753
1237,MAHARASHTRA,WARDHA,20.451000213623,78.4375,205784
1238,MAHARASHTRA,GADCHIROLI,19.202100753784197,79.375,192794
1239,RAJASTHAN,JALORE,25.1343994140625,72.1875,251722
1240,UTTAR PRADESH,PRATAPGARH,25.4466991424561,81.5625,254816
1241,CHATISGARH,KORIYA,23.260999679565398,82.1875,233822
1242,BIHAR,VAISHALI,25.4466991424561,85.0,254850
1243,HARYANA,ROHTAK,28.256700515747102,76.25,283763
1244,KARNATAKA,BANGALORE RURAL,12.957500457763699,77.5,130775
1245,KARNATAKA,DHARWAR,15.4553003311157,75.3125,155753
1246,KARNATAKA,KANARA NORTH,14.5186004638672,74.375,145744
1247,MADHAYA PRADESH,RAESEN,23.260999679565398,77.5,233775
1248,MAHARASHTRA,JALGAON,20.451000213623,75.0,205750
1249,RAJASTHAN,JHALAWAR,24.1977005004883,76.25,242763
1250,RAJASTHAN,SIKAR,27.007799148559602,75.0,270750
1251,TAMILNADU,TANJAVUR,10.147399902343802,79.375,101794
1252,UTTAR PRADESH,MAHAMAYA NAGA,27.3199996948242,78.125,273781
1253,UTTAR PRADESH,RAMPUR,28.5688991546631,79.0625,286791
1254,LAKSHADWEEP,LAKSHADWEEP,11.084099769592301,75.0,111750
1255,UTTARAKHAND,CHAMOLI,30.4423007965088,79.375,304794
1256,ANDHRA PRADESH,CUDDAPAH,13.8942003250122,78.4375,139784
1257,BIHAR,ROHTAS,25.1343994140625,84.0625,251841
1258,HIMACHAL PRADESH,CHAMBA,32.315700531005895,75.625,323756
1259,HIMACHAL PRADESH,SOLAN,31.0667991638184,76.5625,311766
1260,MADHAYA PRADESH,MANDSAUR,23.8854999542236,75.3125,239753
1261,MADHAYA PRADESH,MANDSAUR,7.02514982223511,79.375,70794
1262,MADHAYA PRADESH,VIDISHA,23.573299407959,77.1875,236772
1263,ORISSA,MAYURBHANJ,21.3876991271973,85.9375,214859
1264,NEW DELHI,DELHI,28.256700515747102,76.875,283769
1265,BIHAR,CHAMPARAN.EAST,26.071100234985398,85.3125,261853
1266,BIHAR,KATIHAR,25.4466991424561,87.1875,254872
1267,GUJARAT,RAJKOT,21.3876991271973,70.3125,214703
1268,GUJARAT,RAJKOT,22.9487991333008,70.3125,229703
1269,HARYANA,BHIWANI,28.256700515747102,75.625,283756
1270,JAMMU AND KASHMIR,UDHAMPUR,32.627899169921896,75.0,326750
1271,KERALA,PALAKKAD,11.396400451660199,76.25,114763
1272,MAHARASHTRA,NASIK,20.451000213623,73.4375,205734
1273,MAHARASHTRA,PARBHANI,19.202100753784197,76.25,192763
1274,ORISSA,NAYAGARH,20.1387996673584,85.0,201850
1275,RAJASTHAN,JODHPUR,26.071100234985398,72.1875,261722
1276,UTTAR PRADESH,KHERI LAKHIMPUR,27.632299423217802,80.0,276800
1277,UTTAR PRADESH,MORADABAD,28.5688991546631,78.4375,286784
1278,WEST BENGAL,24 PARGANAS S,22.0121002197266,88.4375,220884
1279,ANDHRA PRADESH,CUDDAPAH,14.5186004638672,78.125,145781
1280,ANDHRA PRADESH,SRIKAKULAM,18.577600479126,83.4375,186834
1281,KARNATAKA,DHARWAR,15.1430997848511,75.0,151750
1282,MADHAYA PRADESH,SAGAR,23.573299407959,79.375,236794
1283,MAHARASHTRA,POONA,19.202100753784197,73.4375,192734
1284,MAHARASHTRA,SHOLAPUR,17.3286991119385,75.0,173750
1285,MAHARASHTRA,SINDHUDURG,16.0797996520996,73.125,161731
1286,ORISSA,PURI,7.02514982223511,79.375,70794
1287,RAJASTHAN,AJMER,26.071100234985398,74.375,261744
1288,RAJASTHAN,BANSWARA,23.260999679565398,74.375,233744
1289,RAJASTHAN,UDAIPUR,24.1977005004883,74.0625,242741
1290,UTTAR PRADESH,JALAUN,26.071100234985398,79.375,261794
1291,JHARKHAND,BOKARO,23.573299407959,85.625,236856
1292,BIHAR,SIWAN,26.071100234985398,84.0625,261841
1293,GUJARAT,KUTCH,22.636600494384798,69.375,226694
1294,KARNATAKA,TUMKUR,13.269700050353999,76.5625,133766
1295,MADHAYA PRADESH,NARSINGHPUR,22.636600494384798,78.4375,226784
1296,MAHARASHTRA,GONDIA,20.451000213623,80.0,205800
